timestamp,AC,ACA,AI,AIR,BN,BNP,BVI,CA,CAP,CS,DG,DSY,EDEN,EL,EN,ENGI,ERF,GLE,HO,KER,LR,MC,ML,MT,OR,ORA,PUB,RI,RMS,RNO,SAF,SAN,SGO,STLAP,STMPA,SU,TEP,TTE,URW,VIE
2025-03-11 16:00:00+00:00,43.98,15.96,176.2,162.48,71.02,72.2,28.38,13.006,146.96,37.99,114.7,38.96,33.77,263.2,35.19,16.976,49.87,39.71,234.8,250.36,103.96,615.1,34.54,28.71,355.26,11.73,93.3,100.1,2474.0,47.64,238.8,5.862,98.2,11.348,22.726,222.86,99.08,55.68,74.54,29.83
2025-03-12 08:00:00+00:00,44.51,16.214,179.82,165.62,71.62,74.33,27.91,12.984,150.1,38.8,115.76,39.07,33.28,267.65,35.3,17.15,50.9,40.0,231.2,251.8,105.82,622.3,34.64,28.49,357.96,11.776,93.2,102.16,2517.0,48.44,243.0,6.002,100.58,11.366,22.79,227.9,99.3,56.33,76.1,30.41
2025-03-12 09:00:00+00:00,44.84,16.23,180.7,166.82,71.89,74.15,28.04,12.918,149.98,38.92,116.46,38.835,33.01,268.15,35.42,17.17,50.6,39.855,232.0,247.8,105.6,618.95,34.59,28.49,356.96,11.83,92.52,102.1,2515.0,48.315,245.55,6.006,100.66,11.32,22.7,228.66,98.18,56.43,76.17,30.41
2025-03-12 10:00:00+00:00,44.735,16.27,181.02,166.76,71.84,74.235,28.2,12.97,151.1,38.91,116.2,39.01,32.97,267.7,35.34,17.242,50.57,40.01,234.9,248.2,105.6,621.4,34.63,28.38,357.62,11.828,92.78,102.16,2524.5,48.18,247.0,6.039,100.56,11.326,22.8,228.0,97.88,56.49,76.36,30.455
2025-03-12 11:00:00+00:00,44.67,16.29,180.84,167.42,71.66,74.52,28.19,12.958,150.5,38.98,116.28,39.19,32.625,269.6,35.385,17.206,50.6,39.955,235.0,247.96,105.66,622.5,34.525,28.38,358.4,11.8,92.8,102.48,2535.0,48.2,249.0,6.063,100.5,11.292,22.85,228.96,97.4,56.37,76.2,30.5
2025-03-12 12:00:00+00:00,44.9,16.34,180.92,167.74,71.78,74.66,28.42,12.96,150.4,38.97,116.16,39.12,32.34,270.0,35.21,17.15,50.78,39.98,236.55,248.2,106.26,622.4,34.65,28.605,358.8,11.746,92.74,102.06,2543.0,48.33,249.75,6.0775,100.66,11.318,22.98,230.22,97.18,56.14,76.34,30.43
2025-03-12 13:00:00+00:00,44.68,16.25,180.22,166.8,71.36,74.19,28.36,12.902,149.2,38.82,115.68,38.86,32.05,267.9,35.12,17.164,50.5,39.72,237.3,246.2,105.3,612.4,34.27,28.38,353.0,11.69,92.42,100.8,2507.0,48.35,249.4,6.018,100.08,11.186,22.85,227.86,96.68,56.24,76.36,30.45
2025-03-12 14:00:00+00:00,44.39,16.246,179.06,164.22,70.96,74.02,28.28,12.926,147.22,38.62,116.22,38.54,31.95,266.6,35.08,17.226,50.24,39.66,236.3,245.9,104.56,607.8,34.215,28.28,352.6,11.726,91.68,100.16,2473.5,48.07,247.85,5.991,99.46,11.156,22.6,225.96,96.3,56.24,76.44,30.49
2025-03-12 15:00:00+00:00,44.495,16.2,179.7,164.44,71.0,73.83,28.39,12.978,148.34,38.745,115.88,38.625,32.095,268.15,35.06,17.214,50.32,39.835,237.3,248.28,105.16,609.5,34.29,28.4,352.4,11.736,92.82,100.56,2488.0,48.38,250.9,5.994,100.0,11.272,22.73,227.66,96.66,56.41,76.48,30.47
2025-03-12 16:00:00+00:00,44.74,16.254,180.18,164.78,70.62,73.59,28.5,12.996,148.56,38.92,116.7,38.72,32.14,271.0,35.25,17.25,50.04,39.73,237.0,249.76,105.2,613.8,34.17,28.32,349.76,11.72,92.42,100.0,2499.0,48.34,251.1,6.002,100.3,11.338,22.7,228.86,96.24,56.58,76.34,30.02
2025-03-13 08:00:00+00:00,44.04,16.22,179.36,164.1,71.08,73.81,27.94,12.836,148.66,38.83,115.72,38.72,32.11,265.75,35.32,17.276,49.98,39.785,236.9,248.38,104.9,607.5,34.03,28.91,354.56,11.806,91.98,99.42,2494.0,47.62,248.4,5.991,100.36,11.064,22.276,230.76,96.88,56.975,76.32,30.55
2025-03-13 09:00:00+00:00,44.37,16.23,180.61,164.4,71.04,73.95,28.12,12.856,149.26,38.96,116.2,38.84,32.19,266.65,35.47,17.304,50.27,39.935,238.5,248.16,104.7,609.3,34.21,28.95,359.7,11.808,92.17,98.72,2500.0,47.99,249.3,6.017,100.08,11.121,22.218,229.56,97.46,57.14,76.65,30.65
2025-03-13 10:00:00+00:00,44.35,16.214,180.36,164.0,71.06,73.71,28.12,12.8,149.18,38.94,116.4,38.86,32.29,265.7,35.33,17.24,50.45,39.92,237.5,248.26,105.0,612.7,34.135,28.83,359.26,11.752,92.04,98.9,2511.0,48.22,248.5,5.998,99.96,11.14,22.234,229.5,97.64,57.285,76.66,30.495
2025-03-13 11:00:00+00:00,44.12,16.2,179.68,163.12,70.86,73.66,27.94,12.794,148.16,38.78,115.76,38.58,31.96,264.0,35.26,17.266,50.0,40.145,236.9,245.36,104.3,606.5,33.9,28.71,356.56,11.786,91.36,97.08,2483.0,47.76,246.3,5.995,99.26,11.04,22.14,228.16,96.58,57.22,76.35,30.49
2025-03-13 12:00:00+00:00,44.21,16.19,179.23,164.16,71.06,73.64,28.02,12.826,148.06,38.85,115.78,38.61,32.16,263.15,35.29,17.346,50.1,40.175,237.5,245.6,104.16,601.25,33.99,28.66,355.44,11.822,91.62,97.05,2473.0,47.68,247.4,5.993,98.7,11.015,22.176,227.86,96.69,57.12,76.88,30.59
2025-03-13 13:00:00+00:00,44.25,16.16,178.82,163.24,71.04,73.52,28.03,12.84,147.46,38.78,115.7,38.42,32.24,261.6,35.27,17.304,50.16,39.875,236.25,245.5,103.26,601.3,33.93,28.64,354.44,11.84,91.06,96.44,2469.5,47.61,246.1,5.98,98.38,11.016,22.176,223.86,97.2,57.225,76.93,30.6
2025-03-13 14:00:00+00:00,44.5,16.16,179.2,163.89,70.85,73.76,28.07,12.876,147.22,38.84,116.48,38.53,32.47,262.9,35.39,17.27,50.3,39.91,237.65,250.7,103.9,607.6,33.99,28.79,356.66,11.842,90.88,96.2,2481.0,48.02,246.9,6.009,98.4,11.07,22.196,224.96,97.7,57.11,77.04,30.57
2025-03-13 15:00:00+00:00,44.475,16.15,179.12,162.86,70.83,73.7,28.08,12.85,146.5,38.71,116.32,38.335,32.46,262.4,35.28,17.308,50.44,39.925,236.8,251.16,103.86,607.3,33.9,28.695,354.9,11.822,90.28,96.02,2474.0,47.75,245.1,5.99,98.5,10.99,22.12,225.1,98.58,57.15,76.56,30.525
2025-03-13 16:00:00+00:00,44.01,16.18,179.26,163.08,70.66,73.7,28.0,12.88,145.66,38.87,116.16,38.5,32.42,262.7,35.32,17.21,50.4,39.935,237.5,250.36,103.4,603.5,33.97,28.5,353.7,11.85,90.62,96.32,2468.0,47.75,245.0,6.02,98.58,10.99,22.096,225.76,97.7,57.06,76.66,30.55
2025-03-14 08:00:00+00:00,44.67,16.144,180.46,163.56,71.78,73.9,28.08,12.96,147.06,38.82,116.36,38.47,32.48,262.7,35.4,17.286,50.66,39.975,244.6,216.76,103.78,616.4,33.84,28.94,367.36,11.84,90.58,97.02,2518.0,47.94,247.4,6.041,99.0,10.938,22.25,225.36,98.4,57.66,76.6,30.535
2025-03-14 09:00:00+00:00,44.76,16.226,180.3,163.01,71.96,74.54,27.99,12.976,146.62,38.95,116.32,38.535,32.31,261.7,35.42,17.27,50.44,40.23,243.8,222.8,103.7,613.5,33.83,28.95,365.8,11.832,90.65,96.06,2518.0,47.81,247.2,6.082,98.96,10.992,22.17,225.56,97.46,57.59,76.32,30.52
2025-03-14 10:00:00+00:00,45.05,16.376,181.2,164.18,72.08,75.47,27.98,13.02,146.9,39.08,117.4,38.685,32.5,262.4,35.78,17.246,50.37,40.73,245.6,223.4,104.88,611.3,34.22,29.21,366.46,11.82,91.0,96.26,2508.0,48.26,247.9,6.157,101.06,11.12,22.51,227.26,97.76,57.4,76.12,30.57
2025-03-14 11:00:00+00:00,45.11,16.41,181.02,165.6,71.66,76.1,28.03,13.03,147.8,39.04,117.32,38.74,32.77,263.1,35.805,17.246,50.42,41.02,246.4,224.82,105.3,610.2,34.16,29.46,366.06,11.828,90.74,96.53,2508.5,48.355,249.0,6.1845,101.16,11.168,22.59,227.56,97.58,57.41,75.64,30.61
2025-03-14 12:00:00+00:00,45.08,16.352,181.08,166.8,71.6,75.9,27.91,13.002,147.08,39.05,117.4,38.93,32.62,263.55,35.86,17.212,50.22,40.94,247.2,222.0,105.42,607.3,34.015,29.67,365.0,11.818,91.7,96.14,2509.0,48.13,249.55,6.173,101.0,11.104,22.586,228.12,97.16,57.27,75.52,30.63
2025-03-14 13:00:00+00:00,45.09,16.346,180.48,167.4,71.6,76.1,27.68,12.952,147.0,39.12,117.4,39.03,32.58,263.45,36.01,17.226,50.06,40.93,247.9,219.78,105.8,602.6,34.165,29.76,364.16,11.83,90.83,95.7,2503.0,48.2,251.0,6.191,101.3,11.122,22.546,227.3,97.02,57.45,76.18,30.63
2025-03-14 14:00:00+00:00,45.0,16.41,180.12,168.48,71.54,76.075,27.52,12.878,147.06,39.07,117.38,39.005,32.56,263.0,35.975,17.18,49.59,40.98,247.9,221.0,105.42,606.3,34.11,29.635,366.6,11.808,91.34,96.0,2514.0,48.3,251.1,6.217,100.82,11.198,22.54,228.06,96.35,57.45,75.96,30.58
2025-03-14 15:00:00+00:00,44.82,16.296,180.1,168.8,71.73,75.45,27.64,12.866,146.5,38.815,117.0,39.03,32.38,263.15,35.76,17.21,49.1,40.8,248.0,222.36,105.6,605.7,34.075,29.58,367.98,11.792,91.66,96.38,2517.0,48.33,251.2,6.2085,100.62,11.31,22.588,227.9,95.94,57.5,76.36,30.56
2025-03-14 16:00:00+00:00,44.68,16.376,181.14,170.08,71.4,76.06,27.78,12.926,146.9,39.08,117.46,39.11,32.5,262.4,35.8,17.214,49.42,41.055,249.7,224.96,105.6,609.6,34.05,29.61,367.3,11.846,91.4,96.92,2514.0,48.36,250.7,6.223,100.7,11.234,22.636,228.76,95.9,57.95,75.7,30.54
2025-03-17 08:00:00+00:00,44.86,16.504,180.46,170.34,71.14,77.0,27.86,13.036,147.42,39.13,117.8,39.19,32.54,262.75,36.075,17.368,49.53,41.685,248.35,219.96,105.36,603.6,34.02,29.35,363.66,11.79,92.02,96.88,2481.0,48.67,251.8,6.237,100.3,11.492,22.746,228.76,97.28,57.67,76.08,31.42
2025-03-17 09:00:00+00:00,44.75,16.566,181.09,170.04,71.38,77.18,27.94,13.0,147.7,39.15,118.06,39.26,32.43,262.55,35.99,17.3,49.43,41.58,248.45,220.5,105.1,603.95,33.98,29.32,361.76,11.76,92.14,96.1,2487.0,48.4,251.2,6.259,100.08,11.416,22.644,227.8,97.02,57.56,75.98,31.38
2025-03-17 10:00:00+00:00,44.88,16.554,181.28,171.04,71.46,77.4,27.92,13.036,147.42,39.11,118.36,39.445,32.31,262.55,36.01,17.27,49.52,41.6,250.5,220.6,105.2,603.0,34.01,29.39,362.36,11.772,92.21,95.86,2486.5,48.54,252.0,6.276,100.42,11.43,22.7,228.56,96.98,57.535,75.86,31.37
2025-03-17 11:00:00+00:00,44.93,16.512,180.74,170.29,71.38,77.255,27.86,13.032,147.18,39.05,118.24,39.26,32.16,262.7,35.92,17.206,49.49,41.615,249.4,220.16,105.2,604.6,33.965,29.34,363.2,11.738,92.02,95.92,2490.5,48.53,251.0,6.271,100.2,11.446,22.71,229.5,96.51,57.53,76.02,31.34
2025-03-17 12:00:00+00:00,45.09,16.558,180.1,170.52,71.54,77.72,27.86,13.012,146.88,39.13,118.4,39.12,32.23,262.95,35.96,17.16,49.39,41.78,251.1,220.46,104.96,605.0,34.01,29.38,364.66,11.752,92.22,96.34,2498.5,48.49,251.35,6.294,100.08,11.446,22.766,229.6,96.59,57.65,76.04,31.31
2025-03-17 13:00:00+00:00,45.17,16.57,180.7,171.58,71.81,77.925,28.07,13.098,147.8,39.24,118.5,39.11,32.38,263.45,36.07,17.18,49.84,41.81,251.1,219.72,105.02,606.2,33.97,29.34,364.1,11.776,92.2,96.9,2498.0,48.43,251.1,6.318,100.26,11.458,22.786,231.06,96.74,57.76,76.4,31.42
2025-03-17 14:00:00+00:00,45.24,16.52,180.18,170.54,71.6,77.66,28.16,13.044,146.34,39.135,118.3,38.98,32.16,262.95,36.02,17.158,50.15,41.84,248.8,220.1,104.76,608.2,33.99,29.225,362.4,11.756,92.18,96.62,2493.0,48.46,251.25,6.317,100.06,11.444,22.676,230.16,96.52,57.34,76.4,31.19
2025-03-17 15:00:00+00:00,45.45,16.482,180.34,170.98,71.55,78.06,28.19,13.02,146.06,39.225,118.18,39.105,31.94,262.85,36.0,17.192,50.08,41.74,248.6,217.96,104.98,608.7,33.84,29.365,361.88,11.758,92.18,96.66,2481.0,48.41,252.5,6.3095,100.38,11.454,22.886,230.8,96.42,57.57,76.46,31.225
2025-03-17 16:00:00+00:00,45.5,16.546,181.36,170.98,71.66,77.87,28.22,13.01,145.06,39.29,117.8,39.19,31.96,264.8,36.05,17.25,50.16,41.595,249.0,217.8,104.86,610.8,33.88,29.38,364.4,11.826,92.04,97.54,2486.0,48.26,253.3,6.327,100.0,11.498,22.936,231.1,96.0,57.75,76.34,31.25
2025-03-18 08:00:00+00:00,45.99,16.668,180.56,170.42,70.88,79.58,28.37,13.09,147.16,39.45,118.4,39.06,32.57,264.8,36.16,17.286,50.56,42.21,249.7,217.8,106.36,615.85,34.235,29.75,365.2,11.8,92.74,97.22,2480.0,49.36,250.6,6.415,100.72,11.67,23.84,234.56,97.32,58.255,76.02,31.655
2025-03-18 09:00:00+00:00,45.91,16.754,180.76,171.32,70.92,79.95,28.35,13.12,147.34,39.66,118.76,39.005,32.485,264.0,36.29,17.27,50.68,42.32,251.9,216.26,106.26,611.8,34.385,29.91,362.7,11.826,93.0,97.36,2458.0,49.45,252.3,6.463,101.06,11.636,23.8,234.02,97.32,58.1,76.02,31.61
2025-03-18 10:00:00+00:00,45.81,16.714,179.82,171.16,71.02,79.73,28.25,13.08,146.8,39.62,118.56,38.875,32.17,263.6,36.25,17.246,50.23,42.29,252.2,216.16,106.66,611.5,34.33,29.835,361.1,11.766,93.26,97.21,2461.5,49.35,251.9,6.468,100.78,11.626,23.838,234.36,97.08,58.045,76.04,31.545
2025-03-18 11:00:00+00:00,45.78,16.74,180.11,171.47,70.8,79.975,28.24,13.056,146.5,39.76,118.72,38.94,32.19,263.65,36.32,17.22,50.1,42.405,252.05,216.66,106.96,612.7,34.32,29.855,361.5,11.758,93.02,97.38,2461.0,49.215,252.5,6.504,101.16,11.708,23.9,235.6,96.82,58.13,76.38,31.54
2025-03-18 12:00:00+00:00,45.765,16.75,180.38,171.44,70.98,80.005,28.27,13.088,146.3,39.765,118.9,38.76,32.38,263.85,36.25,17.278,50.23,42.455,251.85,217.66,106.42,614.95,34.315,29.93,363.1,11.77,92.82,97.5,2470.0,49.11,252.9,6.476,100.72,11.612,23.792,234.48,96.77,58.09,76.47,31.515
2025-03-18 13:00:00+00:00,45.33,16.734,180.02,171.54,71.14,80.08,28.21,13.116,145.9,39.86,118.98,38.66,32.3,262.2,36.3,17.278,50.05,42.385,250.9,217.2,105.76,611.7,34.24,29.755,361.76,11.85,91.9,97.64,2452.0,48.92,251.8,6.495,100.26,11.562,23.44,233.16,96.1,58.06,76.54,31.51
2025-03-18 14:00:00+00:00,44.72,16.786,180.5,171.24,71.24,80.06,28.31,13.12,146.96,39.93,119.12,38.67,32.44,263.05,36.34,17.256,50.04,42.535,251.2,218.46,105.98,611.4,34.29,29.78,362.9,11.884,91.8,98.28,2449.0,49.02,252.3,6.542,100.32,11.59,23.526,233.66,96.18,58.19,76.28,31.59
2025-03-18 15:00:00+00:00,44.88,16.78,179.68,171.08,70.88,80.17,28.18,13.098,145.98,39.88,119.16,38.65,32.27,262.4,36.34,17.228,49.32,42.625,251.45,217.3,106.0,609.05,34.225,29.79,360.66,11.838,91.5,97.96,2439.0,48.84,251.2,6.566,100.26,11.62,23.464,233.76,96.1,58.04,75.88,31.65
2025-03-18 16:00:00+00:00,44.98,16.8,179.34,172.02,70.82,80.02,28.22,13.09,146.2,39.91,118.76,38.75,32.23,263.5,36.28,17.196,49.52,42.575,252.7,217.26,106.2,607.0,34.22,29.86,358.96,11.826,91.78,98.02,2452.0,48.81,252.6,6.594,100.56,11.574,23.456,234.6,96.24,57.58,76.08,31.58
2025-03-19 08:00:00+00:00,44.9,16.93,179.64,171.44,70.75,80.27,28.25,13.116,146.22,39.99,119.04,38.79,32.01,262.1,36.32,17.296,49.33,42.71,254.1,214.56,106.04,607.1,34.17,29.9,361.26,11.78,91.44,97.02,2462.0,48.86,253.6,6.558,101.76,11.508,23.342,237.06,96.7,58.23,76.1,31.61
2025-03-19 09:00:00+00:00,44.9,16.914,179.92,172.06,71.08,80.44,28.3,13.096,146.46,40.025,119.28,38.77,31.89,262.8,36.29,17.266,49.33,42.7,253.8,214.5,106.36,611.1,34.11,29.85,362.5,11.786,91.81,97.22,2473.0,48.9,254.4,6.567,101.86,11.535,23.43,238.5,97.12,58.075,76.22,31.69
2025-03-19 10:00:00+00:00,45.0,16.91,180.4,171.44,71.37,80.5,28.46,13.15,146.18,39.96,119.22,38.95,32.05,262.9,36.13,17.282,49.41,42.625,251.4,215.56,107.04,611.6,34.3,30.07,364.26,11.792,91.78,97.66,2477.5,48.96,252.35,6.552,102.26,11.572,23.356,239.48,97.2,58.12,76.1,31.695
2025-03-19 11:00:00+00:00,45.03,16.918,179.82,171.3,71.26,80.58,28.45,13.144,145.66,40.01,119.06,38.92,31.95,263.2,36.11,17.268,49.21,42.67,249.25,213.8,107.22,606.9,34.21,30.02,363.66,11.812,91.52,96.94,2474.0,48.76,252.95,6.572,102.36,11.51,23.348,239.56,96.48,58.21,75.72,31.7
2025-03-19 12:00:00+00:00,45.05,16.88,180.22,171.6,71.49,80.285,28.35,13.15,146.1,40.02,119.2,38.96,32.01,263.15,36.165,17.246,49.28,42.495,248.9,214.1,107.0,608.4,34.09,30.06,364.1,11.828,91.84,97.35,2476.5,48.49,253.25,6.544,102.22,11.468,23.38,239.26,95.96,58.41,75.9,31.69
2025-03-19 13:00:00+00:00,45.07,16.902,179.9,170.98,71.33,80.39,28.28,13.148,146.2,39.84,119.02,38.88,32.17,262.35,36.135,17.258,49.18,42.655,245.65,213.1,107.02,607.65,34.07,30.045,362.36,11.81,92.14,96.86,2473.5,48.56,253.0,6.562,102.06,11.526,23.36,238.96,95.9,58.65,75.67,31.715
2025-03-19 14:00:00+00:00,45.2,16.93,180.5,170.74,71.36,80.495,28.36,13.206,146.1,39.98,119.48,38.93,32.505,263.05,36.28,17.27,49.48,42.785,246.3,214.98,107.46,610.1,34.12,30.17,363.9,11.832,92.36,97.58,2483.0,48.9,254.55,6.564,102.48,11.6,23.286,240.66,95.98,58.72,75.56,31.835
2025-03-19 15:00:00+00:00,45.33,16.97,180.63,171.16,71.55,80.84,28.45,13.19,146.68,39.89,119.98,39.18,32.63,265.1,36.315,17.242,49.16,42.845,247.0,215.36,107.92,610.7,34.13,30.39,363.66,11.812,92.68,97.07,2497.5,49.16,256.55,6.586,102.7,11.652,23.536,242.06,96.02,58.74,75.88,31.815
2025-03-19 16:00:00+00:00,45.22,16.964,179.52,171.62,71.42,80.61,28.48,13.196,147.46,39.91,121.1,39.07,32.64,265.5,36.32,17.4,48.84,42.9,247.8,214.16,107.3,611.3,34.21,30.37,362.4,11.83,92.72,97.04,2494.0,49.15,258.4,6.563,102.6,11.62,23.5,242.86,96.8,58.91,76.02,31.74
2025-03-20 08:00:00+00:00,45.15,16.84,179.44,168.7,71.48,80.325,28.72,13.23,146.56,39.54,119.18,39.31,32.305,264.9,36.31,17.35,51.88,42.515,244.9,213.06,106.92,605.0,34.245,29.95,357.9,11.83,92.76,96.76,2500.0,48.57,254.55,6.465,102.5,11.39,23.316,240.66,96.14,59.17,76.4,31.65
2025-03-20 09:00:00+00:00,45.0,16.714,178.76,167.54,71.44,78.78,28.57,13.286,146.08,39.24,118.26,39.24,31.95,265.55,36.02,17.36,51.86,42.06,241.4,212.8,106.26,606.15,34.07,29.51,358.6,11.8,92.44,96.74,2509.5,48.27,254.8,6.369,101.3,11.278,23.186,238.96,94.8,58.865,76.4,31.455
2025-03-20 10:00:00+00:00,45.09,16.782,178.16,166.36,71.58,79.22,28.49,13.316,148.9,39.37,118.02,39.06,31.78,264.1,36.08,17.342,52.1,42.115,239.9,213.26,106.2,607.9,34.04,29.49,359.5,11.794,92.65,96.82,2503.5,48.2,251.6,6.4,100.82,11.275,23.07,238.1,94.18,58.78,76.68,31.48
2025-03-20 11:00:00+00:00,45.3,16.78,178.2,167.02,71.74,78.95,28.46,13.326,148.2,39.425,118.36,39.12,31.77,263.75,36.14,17.35,52.52,41.94,238.8,212.46,106.2,605.8,34.03,29.4,359.82,11.794,92.8,96.52,2499.0,48.13,251.5,6.396,100.6,11.296,23.132,238.36,94.43,58.575,76.78,31.45
2025-03-20 12:00:00+00:00,45.25,16.82,177.9,166.56,71.74,78.99,28.57,13.3,147.5,39.445,118.6,39.155,31.715,263.4,36.185,17.362,52.54,42.07,240.5,212.32,106.26,605.4,34.045,29.34,360.28,11.81,92.84,96.6,2492.0,47.96,251.9,6.384,101.0,11.236,23.01,238.3,94.03,58.67,76.5,31.465
2025-03-20 13:00:00+00:00,45.26,16.818,178.18,166.7,71.76,78.91,28.55,13.308,146.84,39.57,119.0,38.965,31.6,264.6,36.19,17.38,52.17,42.08,241.5,212.1,106.62,609.7,34.07,29.4,358.96,11.78,93.06,97.06,2512.0,48.03,251.8,6.362,100.96,11.222,22.766,238.96,94.24,58.68,76.38,31.44
2025-03-20 14:00:00+00:00,45.05,16.788,178.56,167.1,71.63,79.16,28.5,13.338,147.4,39.58,118.96,39.03,31.6,265.1,36.2,17.462,52.1,42.235,242.8,211.4,106.62,610.0,34.04,29.665,360.46,11.786,92.96,96.98,2515.5,48.015,252.7,6.387,101.5,11.232,22.876,238.82,94.66,58.76,76.34,31.445
2025-03-20 15:00:00+00:00,45.06,16.87,178.25,167.08,71.49,79.265,28.5,13.336,147.46,39.575,118.86,39.16,31.84,264.8,36.17,17.462,52.32,42.29,242.8,211.2,106.4,605.45,34.11,29.49,360.3,11.81,92.3,97.14,2517.0,48.13,252.55,6.388,101.38,11.244,22.846,237.66,94.48,58.82,76.48,31.44
2025-03-20 16:00:00+00:00,44.86,16.9,178.06,167.8,71.46,79.2,28.52,13.306,147.06,39.65,118.96,39.18,31.87,268.0,36.24,17.476,51.92,42.3,244.4,210.6,105.96,605.8,34.1,29.38,360.6,11.846,91.98,96.72,2511.0,48.29,252.1,6.4,101.2,11.306,22.67,236.86,93.62,58.84,76.7,31.46
2025-03-21 08:00:00+00:00,43.88,16.77,177.94,167.26,71.54,79.08,28.4,13.32,145.6,39.39,118.5,38.91,31.885,262.9,35.84,17.612,50.94,42.04,240.9,207.96,105.16,599.0,34.04,29.13,356.88,11.802,91.42,95.96,2491.0,47.57,251.2,6.322,100.5,11.294,22.196,233.7,91.96,58.76,76.34,31.38
2025-03-21 09:00:00+00:00,43.71,16.726,177.74,166.1,71.82,78.69,28.52,13.326,144.9,39.39,118.42,38.81,31.59,265.1,35.69,17.582,51.06,41.95,240.0,205.9,105.16,596.3,33.85,29.01,356.36,11.75,91.16,95.98,2494.5,47.26,250.4,6.327,100.26,11.15,21.926,233.46,91.64,58.71,76.12,31.32
2025-03-21 10:00:00+00:00,43.95,16.866,178.3,167.12,71.72,79.44,28.42,13.406,145.22,39.54,118.7,38.83,31.58,265.0,35.93,17.56,51.18,42.535,240.0,206.4,105.36,600.0,34.0,29.38,356.0,11.826,91.2,96.04,2493.0,47.31,251.2,6.407,100.7,11.172,21.888,233.86,91.68,58.72,76.28,31.46
2025-03-21 11:00:00+00:00,43.86,16.796,177.72,166.6,71.59,79.38,28.37,13.39,144.78,39.55,118.7,38.76,31.39,264.9,35.94,17.578,51.57,42.245,239.6,204.6,105.18,595.9,33.825,29.23,353.86,11.848,91.1,96.2,2476.5,46.84,250.35,6.3775,100.3,11.064,21.824,232.96,91.12,58.59,76.32,31.39
2025-03-21 12:00:00+00:00,43.79,16.796,177.52,166.26,71.49,79.4,28.35,13.35,144.84,39.57,118.46,38.6,31.33,264.1,36.05,17.54,51.36,42.14,239.5,204.06,105.26,595.2,33.78,29.04,353.1,11.856,90.94,96.2,2484.0,46.71,249.5,6.389,100.2,11.072,21.846,233.22,91.13,58.53,76.46,31.365
2025-03-21 13:00:00+00:00,43.49,16.79,177.56,165.58,71.76,79.6,28.39,13.298,145.06,39.5,118.4,38.67,31.14,265.6,36.02,17.554,51.66,42.305,237.9,203.6,105.2,597.8,33.83,28.885,353.9,11.85,90.5,95.86,2492.5,46.42,248.4,6.399,100.16,11.086,21.984,233.06,91.12,58.47,76.63,31.35
2025-03-21 14:00:00+00:00,43.91,16.832,177.45,166.02,71.96,79.98,28.48,13.346,145.8,39.61,118.76,38.56,31.37,266.3,36.135,17.566,51.76,42.565,239.3,205.7,105.32,598.0,33.95,29.05,353.16,11.876,91.16,95.53,2501.0,47.32,250.2,6.449,100.18,11.182,21.926,233.0,91.38,58.77,76.98,31.4
2025-03-21 15:00:00+00:00,43.82,16.804,177.54,165.94,71.74,79.82,28.51,13.32,145.2,39.49,118.46,38.62,31.46,265.9,36.04,17.57,51.53,42.46,238.7,206.08,105.16,599.15,33.83,29.055,352.94,11.842,91.54,95.46,2502.5,47.07,250.85,6.454,100.0,11.082,21.936,231.9,91.02,58.35,77.16,31.35
2025-03-21 16:00:00+00:00,43.89,16.804,177.64,166.24,72.02,79.76,28.56,13.26,146.06,39.61,118.26,38.59,31.39,267.3,35.88,17.476,51.42,42.35,240.4,208.16,104.9,601.9,33.87,29.15,352.26,11.83,92.06,95.74,2516.0,46.97,249.5,6.44,99.52,11.11,22.12,231.2,91.6,58.47,76.88,31.25
2025-03-24 08:00:00+00:00,44.45,16.866,179.55,168.1,71.52,80.56,28.46,13.14,146.58,39.91,118.72,38.86,31.55,268.0,35.99,17.65,51.7,42.96,244.9,202.46,105.04,605.55,34.075,29.53,354.66,11.776,93.36,96.96,2521.0,48.43,252.05,6.552,100.1,11.222,22.31,232.6,92.76,58.51,77.16,31.67
2025-03-24 09:00:00+00:00,44.17,16.832,179.08,167.46,71.01,80.19,28.45,13.08,145.2,39.76,118.46,38.37,31.49,266.8,36.02,17.57,51.36,42.89,245.5,200.48,104.72,600.4,34.01,29.55,351.86,11.754,92.58,95.31,2491.0,48.19,251.2,6.572,99.8,11.212,22.074,231.26,92.0,58.17,76.74,31.645
2025-03-24 10:00:00+00:00,44.26,16.92,179.58,168.58,71.25,80.67,28.46,13.096,145.9,39.86,118.76,38.33,31.77,268.45,36.12,17.58,51.3,43.13,248.5,201.96,104.96,601.4,34.07,29.625,353.38,11.742,92.71,95.5,2497.0,48.69,253.0,6.606,100.1,11.248,22.336,231.86,92.69,58.35,76.96,31.74
2025-03-24 11:00:00+00:00,44.2,16.876,178.92,168.08,71.07,80.33,28.31,13.044,145.6,39.74,118.56,38.01,31.6,267.65,36.11,17.55,51.1,42.885,248.8,200.6,104.66,600.0,33.92,29.53,352.66,11.728,92.4,94.94,2489.0,48.41,252.3,6.556,99.96,11.2,22.234,231.3,92.22,58.12,76.68,31.64
